"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2018","Oregon","41","6,638","320.2"
"Chlamydia","2008","Pennsylvania","42","11,722","191.4"
"Chlamydia","2009","Pennsylvania","42","12,700","206.5"
"Chlamydia","2010","Pennsylvania","42","14,297","230.7"
"Chlamydia","2011","Pennsylvania","42","16,364","263.2"
"Chlamydia","2012","Pennsylvania","42","17,388","278.9"
"Chlamydia","2013","Pennsylvania","42","16,360","262.0"
"Chlamydia","2014","Pennsylvania","42","16,315","260.9"
"Chlamydia","2015","Pennsylvania","42","18,201","290.9"
"Chlamydia","2016","Pennsylvania","42","19,840","317.0"
"Chlamydia","2017","Pennsylvania","42","20,184","322.3"
"Chlamydia","2018","Pennsylvania","42","21,350","340.4"
"Chlamydia","2009","Rhode Island","44","1,012","196.5"
"Chlamydia","2010","Rhode Island","44","1,002","196.8"
"Chlamydia","2011","Rhode Island","44","1,162","228.0"
"Chlamydia","2012","Rhode Island","44","1,222","239.3"
"Chlamydia","2013","Rhode Island","44","1,268","248.0"
"Chlamydia","2014","Rhode Island","44","1,312","256.2"
"Chlamydia","2015","Rhode Island","44","1,511","294.6"
"Chlamydia","2016","Rhode Island","44","1,656","322.4"
"Chlamydia","2017","Rhode Island","44","1,825","355.6"
"Chlamydia","2018","Rhode Island","44","1,903","369.6"
"Chlamydia","2008","Rhode Island","44","915","177.6"
"Chlamydia","2008","South Carolina","45","5,723","260.9"
"Chlamydia","2009","South Carolina","45","5,418","243.9"
"Chlamydia","2010","South Carolina","45","5,653","250.7"
"Chlamydia","2011","South Carolina","45","6,585","289.9"
"Chlamydia","2012","South Carolina","45","6,588","287.4"
"Chlamydia","2013","South Carolina","45","6,432","277.9"
"Chlamydia","2014","South Carolina","45","7,376","314.8"
"Chlamydia","2015","South Carolina","45","7,705","324.3"
"Chlamydia","2016","South Carolina","45","8,286","344.3"
"Chlamydia","2017","South Carolina","45","9,807","402.6"
"Chlamydia","2018","South Carolina","45","10,976","445.5"
"Chlamydia","2012","South Dakota","46","1,123","268.0"
"Chlamydia","2013","South Dakota","46","1,134","267.6"
"Chlamydia","2014","South Dakota","46","1,224","286.3"
"Chlamydia","2015","South Dakota","46","1,118","259.8"
"Chlamydia","2016","South Dakota","46","1,259","289.3"
"Chlamydia","2017","South Dakota","46","1,343","304.8"
"Chlamydia","2018","South Dakota","46","1,424","321.1"
"Chlamydia","2011","South Dakota","46","914","221.1"
"Chlamydia","2010","South Dakota","46","883","216.2"
"Chlamydia","2009","South Dakota","46","788","194.4"
"Chlamydia","2008","South Dakota","46","767","191.4"
"Chlamydia","2008","Tennessee","47","7,559","248.5"
"Chlamydia","2009","Tennessee","47","8,055","262.4"
"Chlamydia","2010","Tennessee","47","7,748","250.1"
"Chlamydia","2011","Tennessee","47","8,905","285.5"
"Chlamydia","2012","Tennessee","47","9,754","310.0"
"Chlamydia","2013","Tennessee","47","9,311","294.0"
"Chlamydia","2014","Tennessee","47","9,587","300.5"
"Chlamydia","2015","Tennessee","47","10,158","316.0"
"Chlamydia","2016","Tennessee","47","10,584","326.5"
"Chlamydia","2017","Tennessee","47","11,736","358.5"
"Chlamydia","2018","Tennessee","47","13,057","395.1"
"Chlamydia","2008","Texas","48","21,812","179.8"
"Chlamydia","2009","Texas","48","23,302","188.2"
"Chlamydia","2010","Texas","48","26,966","215.4"
"Chlamydia","2011","Texas","48","29,533","232.2"
"Chlamydia","2012","Texas","48","30,532","235.9"
"Chlamydia","2013","Texas","48","31,980","243.3"
"Chlamydia","2014","Texas","48","34,110","254.8"
"Chlamydia","2015","Texas","48","38,539","282.5"
"Chlamydia","2016","Texas","48","40,992","295.6"
"Chlamydia","2017","Texas","48","45,170","321.4"
"Chlamydia","2018","Texas","48","45,450","319.6"
"Chlamydia","2008","Utah","49","2,039","148.6"
"Chlamydia","2009","Utah","49","2,126","151.7"
"Chlamydia","2010","Utah","49","2,215","158.9"
"Chlamydia","2011","Utah","49","2,265","160.2"
"Chlamydia","2012","Utah","49","2,466","171.9"
"Chlamydia","2013","Utah","49","2,485","170.5"
"Chlamydia","2014","Utah","49","2,808","190.1"
"Chlamydia","2015","Utah","49","2,929","195.2"
"Chlamydia","2016","Utah","49","3,424","223.6"
"Chlamydia","2017","Utah","49","3,516","225.1"
"Chlamydia","2018","Utah","49","3,733","235.0"
"Chlamydia","2018","Vermont","50","527","170.9"
"Chlamydia","2017","Vermont","50","611","198.2"
"Chlamydia","2016","Vermont","50","518","168.2"
"Chlamydia","2015","Vermont","50","549","177.9"
"Chlamydia","2014","Vermont","50","622","201.6"
"Chlamydia","2013","Vermont","50","523","169.3"
"Chlamydia","2012","Vermont","50","428","138.6"
"Chlamydia","2011","Vermont","50","377","121.9"
"Chlamydia","2010","Vermont","50","347","112.6"
"Chlamydia","2009","Vermont","50","297","97.0"
"Chlamydia","2008","Vermont","50","294","96.1"
"Chlamydia","2008","Virginia","51","7,985","208.5"
"Chlamydia","2009","Virginia","51","8,442","218.1"
"Chlamydia","2010","Virginia","51","8,397","213.2"
"Chlamydia","2011","Virginia","51","9,929","249.6"
"Chlamydia","2012","Virginia","51","10,247","254.8"
"Chlamydia","2013","Virginia","51","10,112","249.3"
"Chlamydia","2014","Virginia","51","11,244","275.1"
"Chlamydia","2015","Virginia","51","11,460","278.6"
"Chlamydia","2016","Virginia","51","13,395","323.7"
"Chlamydia","2017","Virginia","51","14,311","343.6"
"Chlamydia","2018","Virginia","51","14,924","356.8"
"Chlamydia","2008","Washington","53","5,767","175.8"
"Chlamydia","2009","Washington","53","5,645","169.2"
"Chlamydia","2010","Washington","53","5,711","170.0"
"Chlamydia","2011","Washington","53","6,639","195.1"
"Chlamydia","2012","Washington","53","7,325","213.0"
"Chlamydia","2013","Washington","53","7,498","215.8"
"Chlamydia","2014","Washington","53","8,384","238.0"
"Chlamydia","2015","Washington","53","9,651","269.7"
"Chlamydia","2016","Washington","53","10,975","300.9"
"Chlamydia","2017","Washington","53","11,713","315.4"
"Chlamydia","2018","Washington","53","13,006","345.4"
"Chlamydia","2010","West Virginia","54","1,044","114.2"
"Chlamydia","2011","West Virginia","54","1,203","131.3"
"Chlamydia","2012","West Virginia","54","1,385","151.0"
"Chlamydia","2013","West Virginia","54","1,514","165.3"
"Chlamydia","2014","West Virginia","54","1,363","149.2"
"Chlamydia","2015","West Virginia","54","1,509","165.7"
"Chlamydia","2016","West Virginia","54","1,491","164.6"
"Chlamydia","2017","West Virginia","54","1,365","151.8"
"Chlamydia","2018","West Virginia","54","1,224","137.0"
"Chlamydia","2009","West Virginia","54","920","102.8"
"Chlamydia","2008","West Virginia","54","825","92.5"
"Chlamydia","2008","Wisconsin","55","5,707","204.1"
"Chlamydia","2009","Wisconsin","55","5,740","204.3"
"Chlamydia","2010","Wisconsin","55","6,573","232.7"
"Chlamydia","2011","Wisconsin","55","7,203","254.3"
"Chlamydia","2012","Wisconsin","55","6,999","246.4"
"Chlamydia","2013","Wisconsin","55","7,114","249.7"
"Chlamydia","2014","Wisconsin","55","7,077","247.7"
"Chlamydia","2015","Wisconsin","55","7,703","269.0"
"Chlamydia","2016","Wisconsin","55","8,487","295.7"
"Chlamydia","2017","Wisconsin","55","9,058","314.6"
"Chlamydia","2018","Wisconsin","55","9,386","324.9"
"Chlamydia","2018","Wyoming","56","747","253.8"
"Chlamydia","2017","Wyoming","56","741","251.0"
"Chlamydia","2016","Wyoming","56","704","235.9"
"Chlamydia","2015","Wyoming","56","643","214.9"
"Chlamydia","2014","Wyoming","56","619","208.1"
"Chlamydia","2013","Wyoming","56","617","207.6"
"Chlamydia","2012","Wyoming","56","610","207.3"
"Chlamydia","2011","Wyoming","56","734","253.7"
"Chlamydia","2010","Wyoming","56","808","280.8"
"Chlamydia","2009","Wyoming","56","776","279.7"
"Chlamydia","2008","Wyoming","56","563","207.8"
